timestamp,value
2019-02-22T13:45:00,0
2019-02-22T13:46:01,40
2019-02-22T13:47:00,0
2019-02-22T13:48:00,40
2019-02-22T13:49:00,0
2019-02-22T13:50:00,40
2019-02-22T13:51:01,0
2019-02-22T13:52:01,40
2019-02-22T13:53:00,0
2019-02-22T13:54:00,40
2019-02-22T13:55:01,0
2019-02-22T13:56:01,40
2019-02-22T13:57:00,0
2019-02-22T13:58:01,40
2019-02-22T13:59:00,0
2019-02-22T14:00:00,40
2019-02-22T14:01:00,0
2019-02-22T14:02:00,40
2019-02-22T14:03:04,0
2019-02-22T14:04:00,40
2019-02-22T14:05:00,0
2019-02-22T14:06:00,40
2019-02-22T14:07:00,0
2019-02-22T14:08:01,40
2019-02-22T14:09:00,0
2019-02-22T14:10:00,40
2019-02-22T14:11:00,0
2019-02-22T14:12:00,40
2019-02-22T14:13:00,0
2019-02-22T14:14:00,40
2019-02-22T14:15:01,0
2019-02-22T14:16:00,40
2019-02-22T14:17:00,0
2019-02-22T14:18:01,40
2019-02-22T14:19:01,0
2019-02-22T14:20:00,40
2019-02-22T14:21:00,0
2019-02-22T14:22:00,40
2019-02-22T14:23:01,0
2019-02-22T14:24:00,40
2019-02-22T14:25:00,0
2019-02-22T14:26:01,40
2019-02-22T14:27:00,0
2019-02-22T14:28:00,40
2019-02-22T14:29:01,0
2019-02-22T14:30:00,40
2019-02-22T14:31:00,0
2019-02-22T14:32:00,40
2019-02-22T14:33:00,0
2019-02-22T14:34:00,40
2019-02-22T14:35:00,0
2019-02-22T14:36:00,40
2019-02-22T14:37:00,0
2019-02-22T14:38:01,40
2019-02-22T14:39:00,0
2019-02-22T14:40:00,40
2019-02-22T14:41:00,0
2019-02-22T14:42:00,40
2019-02-22T14:43:00,0
2019-02-22T14:44:00,40
2019-02-22T14:45:01,0
2019-02-22T14:46:00,40
2019-02-22T14:47:00,0
2019-02-22T14:48:00,40
2019-02-22T14:49:01,0
2019-02-22T14:50:01,40
2019-02-22T14:51:00,0
2019-02-22T14:52:00,40
2019-02-22T14:53:00,0
2019-02-22T14:54:00,40
2019-02-22T14:55:00,0
2019-02-22T14:56:01,40
2019-02-22T14:57:00,0
2019-02-22T14:58:00,40
2019-02-22T14:59:00,0
2019-02-22T15:00:01,40
2019-02-22T15:01:00,0
2019-02-22T15:02:00,40
2019-02-22T15:03:00,0
2019-02-22T15:04:00,40
2019-02-22T15:05:00,0
2019-02-22T15:06:00,40
2019-02-22T15:07:00,0
2019-02-22T15:08:01,40
2019-02-22T15:09:00,0
2019-02-22T15:10:00,40
2019-02-22T15:11:00,0
2019-02-22T15:12:00,40
2019-02-22T15:13:00,0
2019-02-22T15:14:00,40
2019-02-22T15:15:00,0
2019-02-22T15:16:00,40
2019-02-22T15:17:00,0
2019-02-22T15:18:00,40
2019-02-22T15:19:01,0
2019-02-22T15:20:00,40
2019-02-22T15:21:00,0
2019-02-22T15:22:00,40
2019-02-22T15:23:00,0
2019-02-22T15:24:00,40
2019-02-22T15:25:00,0
2019-02-22T15:26:00,40
2019-02-22T15:27:00,0
2019-02-22T15:28:00,40
2019-02-22T15:29:00,0
2019-02-22T15:30:00,40
2019-02-22T15:31:01,0
2019-02-22T15:32:00,40
2019-02-22T15:33:00,0
2019-02-22T15:34:01,40
2019-02-22T15:35:00,0
2019-02-22T15:36:00,40
2019-02-22T15:37:01,0
2019-02-22T15:38:00,40
2019-02-22T15:39:00,0
2019-02-22T15:40:00,40
2019-02-22T15:41:00,0
2019-02-22T15:42:00,40
2019-02-22T15:43:00,0
2019-02-22T15:44:00,40
2019-02-22T15:45:00,0
2019-02-22T15:46:00,40
2019-02-22T15:47:01,0
2019-02-22T15:48:00,40
2019-02-22T15:49:00,0
2019-02-22T15:50:00,40
2019-02-22T15:51:01,0
2019-02-22T15:52:01,40
2019-02-22T15:53:00,0
2019-02-22T15:54:00,40
2019-02-22T15:55:00,0
2019-02-22T15:56:00,40
2019-02-22T15:57:00,0
2019-02-22T15:58:00,40
2019-02-22T15:59:00,0
2019-02-22T16:00:01,40
2019-02-22T16:01:00,0
2019-02-22T16:02:00,40
2019-02-22T16:03:00,0
2019-02-22T16:04:00,40
2019-02-22T16:05:00,0
2019-02-22T16:06:00,40
2019-02-22T16:07:01,0
2019-02-22T16:08:00,40
2019-02-22T16:09:00,0
2019-02-22T16:10:00,40
2019-02-22T16:11:00,0
2019-02-22T16:12:00,40
2019-02-22T16:13:00,0
2019-02-22T16:14:00,40
2019-02-22T16:15:00,0
2019-02-22T16:16:00,40
2019-02-22T16:17:00,0
2019-02-22T16:18:00,40
2019-02-22T16:19:00,0
2019-02-22T16:20:00,40
2019-02-22T16:21:00,0
2019-02-22T16:22:01,40
2019-02-22T16:23:01,0
2019-02-22T16:24:00,40
2019-02-22T16:25:00,0
2019-02-22T16:26:00,40
2019-02-22T16:27:00,0
2019-02-22T16:28:00,40
2019-02-22T16:29:01,0
2019-02-22T16:30:01,40
2019-02-22T16:31:00,0
2019-02-22T16:32:00,40
2019-02-22T16:33:00,0
2019-02-22T16:34:00,40
2019-02-22T16:35:00,0
2019-02-22T16:36:00,40
2019-02-22T16:37:00,0
2019-02-22T16:38:00,40
2019-02-22T16:39:00,0
2019-02-22T16:40:01,40
2019-02-22T16:41:00,0
2019-02-22T16:42:00,40
2019-02-22T16:43:00,0
2019-02-22T16:44:00,40
2019-02-22T16:45:01,0
2019-02-22T16:46:00,40
2019-02-22T16:47:01,0
2019-02-22T16:48:01,40
2019-02-22T16:49:00,0
2019-02-22T16:50:00,40
2019-02-22T16:51:00,0
2019-02-22T16:52:00,40
2019-02-22T16:53:00,0
2019-02-22T16:54:00,40
2019-02-22T16:55:01,0
2019-02-22T16:56:00,40
2019-02-22T16:57:00,0
2019-02-22T16:58:00,40
2019-02-22T16:59:00,0
2019-02-22T17:00:00,40
2019-02-22T17:01:00,0
2019-02-22T17:02:00,40
2019-02-22T17:03:00,0
2019-02-22T17:04:00,40
2019-02-22T17:05:01,0
2019-02-22T17:06:01,40
2019-02-22T17:07:00,0
2019-02-22T17:08:00,40
2019-02-22T17:09:00,0
2019-02-22T17:10:01,40
2019-02-22T17:11:00,0
2019-02-22T17:12:00,40
2019-02-22T17:13:00,0
2019-02-22T17:14:00,40
2019-02-22T17:15:00,0
2019-02-22T17:16:00,40
2019-02-22T17:17:00,0
2019-02-22T17:18:00,40
2019-02-22T17:19:00,0
2019-02-22T17:20:00,40
2019-02-22T17:21:00,0
2019-02-22T17:22:00,40
2019-02-22T17:23:00,0
2019-02-22T17:24:00,40
2019-02-22T17:25:01,0
2019-02-22T17:26:00,40
2019-02-22T17:27:00,0
2019-02-22T17:28:00,40
2019-02-22T17:29:00,0
2019-02-22T17:30:00,40
2019-02-22T17:31:00,0
2019-02-22T17:32:00,40
2019-02-22T17:33:00,0
2019-02-22T17:34:01,168
2019-02-22T17:35:00,0
2019-02-22T17:36:00,168
2019-02-22T17:37:00,0
2019-02-22T17:38:00,168
2019-02-22T17:39:00,0
2019-02-22T17:40:00,168
2019-02-22T17:41:00,0
2019-02-22T17:42:00,168
2019-02-22T17:43:00,0
2019-02-22T17:44:00,168
2019-02-22T17:45:00,0
2019-02-22T17:46:00,168
2019-02-22T17:47:00,0
2019-02-22T17:48:00,168
2019-02-22T17:49:00,0
2019-02-22T17:50:00,168
2019-02-22T17:51:00,0
2019-02-22T17:52:00,168
2019-02-22T17:53:00,0
2019-02-22T17:54:00,168
2019-02-22T17:55:00,0
2019-02-22T17:56:00,168
2019-02-22T17:57:00,0
2019-02-22T17:58:00,168
2019-02-22T17:59:00,0
2019-02-22T18:00:00,168
2019-02-22T18:01:00,0
2019-02-22T18:02:00,168
2019-02-22T18:03:00,0
2019-02-22T18:04:00,168
2019-02-22T18:05:00,0
2019-02-22T18:06:00,168
2019-02-22T18:07:00,0
2019-02-22T18:08:00,168
2019-02-22T18:09:00,0
2019-02-22T18:10:00,168
2019-02-22T18:11:00,0
2019-02-22T18:12:00,168
2019-02-22T18:13:01,0
2019-02-22T18:14:00,168
2019-02-22T18:15:00,0
2019-02-22T18:16:00,168
2019-02-22T18:17:00,0
2019-02-22T18:18:01,168
2019-02-22T18:19:01,0
2019-02-22T18:20:00,168
2019-02-22T18:21:00,0
2019-02-22T18:22:00,168
2019-02-22T18:23:01,0
2019-02-22T18:24:00,168
2019-02-22T18:25:00,0
2019-02-22T18:26:00,168
2019-02-22T18:27:01,0
2019-02-22T18:28:00,168
2019-02-22T18:29:00,0
2019-02-22T18:30:01,168
2019-02-22T18:31:00,0
2019-02-22T18:32:00,168
2019-02-22T18:33:00,0
2019-02-22T18:34:00,168
2019-02-22T18:35:00,0
2019-02-22T18:36:00,168
2019-02-22T18:37:00,0
2019-02-22T18:38:00,168
2019-02-22T18:39:00,0
2019-02-22T18:40:00,168
2019-02-22T18:41:00,0
2019-02-22T18:42:00,168
2019-02-22T18:43:00,0
2019-02-22T18:44:00,168
2019-02-22T18:45:00,0
2019-02-22T18:46:00,168
2019-02-22T18:47:00,0
2019-02-22T18:48:00,168
2019-02-22T18:49:01,0
2019-02-22T18:50:00,168
2019-02-22T18:51:00,0
2019-02-22T18:52:00,168
2019-02-22T18:53:01,0
2019-02-22T18:54:00,168
2019-02-22T18:55:00,0
2019-02-22T18:56:00,168
2019-02-22T18:57:00,0
2019-02-22T18:58:00,168
2019-02-22T18:59:00,0
2019-02-22T19:00:00,168
2019-02-22T19:01:00,0
2019-02-22T19:02:00,168
2019-02-22T19:03:01,0
2019-02-22T19:04:00,168
2019-02-22T19:05:00,0
2019-02-22T19:06:00,168
2019-02-22T19:07:01,0
2019-02-22T19:08:00,168
2019-02-22T19:09:00,0
2019-02-22T19:10:00,168
2019-02-22T19:11:00,0
2019-02-22T19:12:00,168
2019-02-22T19:13:00,0
2019-02-22T19:14:00,168
2019-02-22T19:15:00,0
2019-02-22T19:16:00,168
2019-02-22T19:17:00,0
2019-02-22T19:18:01,168
2019-02-22T19:19:00,0
2019-02-22T19:20:00,168
2019-02-22T19:21:00,0
2019-02-22T19:22:00,168
2019-02-22T19:23:00,0
2019-02-22T19:24:00,168
2019-02-22T19:25:00,0
2019-02-22T19:26:00,168
2019-02-22T19:27:00,0
2019-02-22T19:28:00,168
2019-02-22T19:29:01,0
2019-02-22T19:30:01,168
2019-02-22T19:31:00,0
2019-02-22T19:32:00,168
2019-02-22T19:33:01,0
2019-02-22T19:34:00,168
2019-02-22T19:35:00,0
2019-02-22T19:36:00,168
2019-02-22T19:37:00,0
2019-02-22T19:38:00,168
2019-02-22T19:39:00,0
2019-02-22T19:40:00,168
2019-02-22T19:41:00,0
2019-02-22T19:42:00,168
2019-02-22T19:43:00,0
2019-02-22T19:44:00,168
2019-02-22T19:45:00,0
2019-02-22T19:46:00,168
2019-02-22T19:47:00,0
2019-02-22T19:48:01,168
2019-02-22T19:49:00,0
2019-02-22T19:50:00,168
2019-02-22T19:51:00,0
2019-02-22T19:52:00,168
2019-02-22T19:53:00,0
2019-02-22T19:54:00,168
2019-02-22T19:55:00,0
2019-02-22T19:56:00,168
2019-02-22T19:57:00,0
2019-02-22T19:58:00,168
2019-02-22T19:59:00,0
2019-02-22T20:00:00,168
2019-02-22T20:01:00,0
2019-02-22T20:02:00,168
2019-02-22T20:03:00,0
2019-02-22T20:04:00,168
2019-02-22T20:05:00,0
2019-02-22T20:06:01,168
2019-02-22T20:07:00,0
2019-02-22T20:08:01,168
2019-02-22T20:09:00,0
2019-02-22T20:10:00,168
2019-02-22T20:11:00,0
2019-02-22T20:12:01,168
2019-02-22T20:13:00,0
2019-02-22T20:14:00,168
2019-02-22T20:15:00,0
2019-02-22T20:16:01,168
2019-02-22T20:17:00,0
2019-02-22T20:18:01,168
2019-02-22T20:19:00,0
2019-02-22T20:20:00,168
2019-02-22T20:21:01,0
2019-02-22T20:22:00,168
2019-02-22T20:23:00,0
2019-02-22T20:24:01,168
2019-02-22T20:25:00,0
2019-02-22T20:26:00,168
2019-02-22T20:27:00,0
2019-02-22T20:28:00,168
2019-02-22T20:29:00,0
2019-02-22T20:30:00,168
2019-02-22T20:31:00,0
2019-02-22T20:32:00,168
2019-02-22T20:33:00,0
2019-02-22T20:34:00,168
2019-02-22T20:35:01,0
2019-02-22T20:36:00,168
2019-02-22T20:37:00,0
2019-02-22T20:38:00,168
2019-02-22T20:39:00,0
2019-02-22T20:40:00,168
2019-02-22T20:41:00,0
2019-02-22T20:42:01,168
2019-02-22T20:43:00,0
2019-02-22T20:44:02,168
2019-02-22T20:45:00,0
2019-02-22T20:46:01,168
2019-02-22T20:47:00,0
2019-02-22T20:48:01,168
2019-02-22T20:49:00,0
2019-02-22T20:50:00,168
2019-02-22T20:51:00,0
2019-02-22T20:52:00,168
2019-02-22T20:55:00,0
2019-02-22T20:56:00,168
2019-02-22T20:57:00,0
2019-02-22T20:58:00,168
2019-02-22T20:59:00,0
2019-02-22T21:00:00,168
2019-02-22T21:01:00,0
2019-02-22T21:02:00,168
2019-02-22T21:03:00,0
2019-02-22T21:04:00,168
2019-02-22T21:05:00,0
2019-02-22T21:06:00,168
2019-02-22T21:07:00,0
2019-02-22T21:08:00,168
2019-02-22T21:09:00,0
2019-02-22T21:10:00,168
2019-02-22T21:11:00,0
2019-02-22T21:12:00,168
2019-02-22T21:13:00,0
2019-02-22T21:14:00,168
2019-02-22T21:15:00,0
2019-02-22T21:16:00,168
2019-02-22T21:17:00,0
2019-02-22T21:18:00,168
2019-02-22T21:19:00,0
2019-02-22T21:20:00,168
2019-02-22T21:21:00,0
2019-02-22T21:22:00,168
2019-02-22T21:23:01,0
2019-02-22T21:24:00,168
2019-02-22T21:25:00,0
2019-02-22T21:26:00,168
2019-02-22T21:27:00,0
2019-02-22T21:28:00,168
2019-02-22T21:29:00,0
2019-02-22T21:30:00,168
2019-02-22T21:31:00,0
2019-02-22T21:32:00,168
2019-02-22T21:33:01,0
2019-02-22T21:34:00,168
2019-02-22T21:35:01,0
2019-02-22T21:36:00,168
2019-02-22T21:37:00,0
2019-02-22T21:38:00,168
2019-02-22T21:39:00,0
2019-02-22T21:40:00,168
2019-02-22T21:41:00,0
2019-02-22T21:42:00,168
2019-02-22T21:43:00,0
2019-02-22T21:44:00,168
2019-02-22T21:45:00,0
2019-02-22T21:46:00,168
2019-02-22T21:47:00,0
2019-02-22T21:48:00,168
2019-02-22T21:49:00,0
2019-02-22T21:50:00,168
2019-02-22T21:51:00,0
2019-02-22T21:52:01,168
2019-02-22T21:53:00,0
2019-02-22T21:54:00,168
2019-02-22T21:55:00,0
2019-02-22T21:56:00,168
2019-02-22T21:57:00,0
2019-02-22T21:58:00,168
2019-02-22T21:59:00,0
2019-02-22T22:00:00,168
2019-02-22T22:01:00,0
2019-02-22T22:02:00,168
2019-02-22T22:03:00,0
2019-02-22T22:04:00,168
2019-02-22T22:05:00,0
2019-02-22T22:06:00,168
2019-02-22T22:07:00,0
2019-02-22T22:08:00,168
2019-02-22T22:09:00,0
2019-02-22T22:10:01,168
2019-02-22T22:11:00,0
2019-02-22T22:12:00,168
2019-02-22T22:13:00,0
2019-02-22T22:14:00,168
2019-02-22T22:15:00,0
2019-02-22T22:16:01,168
2019-02-22T22:17:00,0
2019-02-22T22:18:00,168
2019-02-22T22:19:00,0
2019-02-22T22:20:00,168
2019-02-22T22:21:00,0
2019-02-22T22:22:00,168
2019-02-22T22:23:00,0
2019-02-22T22:24:00,168
2019-02-22T22:25:00,0
2019-02-22T22:26:00,168
2019-02-22T22:27:00,0
2019-02-22T22:28:00,168
2019-02-22T22:29:00,0
2019-02-22T22:30:00,168
2019-02-22T22:31:00,0
2019-02-22T22:32:00,168
2019-02-22T22:33:00,0
2019-02-22T22:34:00,168
2019-02-22T22:35:01,0
2019-02-22T22:36:00,168
2019-02-22T22:37:00,0
2019-02-22T22:38:00,168
2019-02-22T22:39:00,0
2019-02-22T22:40:00,168
2019-02-22T22:41:00,0
2019-02-22T22:42:00,168
2019-02-22T22:43:00,0
2019-02-22T22:44:00,168
2019-02-22T22:45:00,0
2019-02-22T22:46:00,168
2019-02-22T22:47:00,0
2019-02-22T22:48:00,168
2019-02-22T22:49:01,0
2019-02-22T22:50:00,168
2019-02-22T22:51:00,0
2019-02-22T22:52:00,168
2019-02-22T22:53:00,0
2019-02-22T22:54:00,168
2019-02-22T22:55:00,0
2019-02-22T22:56:00,168
2019-02-22T22:57:00,0
2019-02-22T22:58:00,168
2019-02-22T22:59:00,0
2019-02-22T23:00:01,168
2019-02-22T23:01:01,0
2019-02-22T23:02:00,168
2019-02-22T23:03:00,0
2019-02-22T23:04:00,168
2019-02-22T23:05:00,0
2019-02-22T23:06:00,168
2019-02-22T23:07:00,0
2019-02-22T23:08:00,168
2019-02-22T23:09:00,0
2019-02-22T23:10:00,168
2019-02-22T23:11:00,0
2019-02-22T23:12:00,168
2019-02-22T23:13:00,0
2019-02-22T23:14:00,168
2019-02-22T23:15:00,0
2019-02-22T23:16:00,168
2019-02-22T23:17:00,0
2019-02-22T23:18:00,168
2019-02-22T23:19:00,0
2019-02-22T23:20:00,168
2019-02-22T23:21:00,0
2019-02-22T23:22:00,168
2019-02-22T23:23:00,0
2019-02-22T23:24:00,168
2019-02-22T23:25:00,0
2019-02-22T23:26:00,168
2019-02-22T23:27:00,0
2019-02-22T23:28:00,168
2019-02-22T23:29:00,0
2019-02-22T23:30:01,168
2019-02-22T23:31:00,0
2019-02-22T23:32:00,168
2019-02-22T23:33:00,0
2019-02-22T23:34:00,168
2019-02-22T23:35:00,0
2019-02-22T23:36:00,168
2019-02-22T23:37:00,0
2019-02-22T23:38:00,168
2019-02-22T23:39:00,0
2019-02-22T23:40:00,168
2019-02-22T23:41:00,0
2019-02-22T23:42:00,168
2019-02-22T23:43:00,0
2019-02-22T23:44:00,168
2019-02-22T23:45:00,0
2019-02-22T23:46:00,168
2019-02-22T23:47:00,0
2019-02-22T23:48:00,168
2019-02-22T23:49:00,0
2019-02-22T23:50:01,168
2019-02-22T23:51:00,0
2019-02-22T23:52:00,168
2019-02-22T23:53:00,0
2019-02-22T23:54:00,168
2019-02-22T23:55:00,0
2019-02-22T23:56:00,168
2019-02-22T23:57:00,0
2019-02-22T23:58:00,168
2019-02-22T23:59:00,0
2019-02-23T00:00:00,168
2019-02-23T00:01:00,0
2019-02-23T00:02:00,168
2019-02-23T00:03:00,0
2019-02-23T00:04:00,168
2019-02-23T00:05:00,0
2019-02-23T00:06:00,168
2019-02-23T00:07:00,0
2019-02-23T00:08:00,168
2019-02-23T00:09:00,0
2019-02-23T00:10:00,168
2019-02-23T00:11:00,0
2019-02-23T00:12:00,168
2019-02-23T00:13:00,0
2019-02-23T00:14:01,168
2019-02-23T00:15:01,0
2019-02-23T00:16:00,168
2019-02-23T00:17:00,0
2019-02-23T00:18:00,168
2019-02-23T00:19:00,0
2019-02-23T00:20:00,168
2019-02-23T00:21:00,0
2019-02-23T00:22:00,168
2019-02-23T00:23:00,0
2019-02-23T00:24:00,168
2019-02-23T00:25:00,0
2019-02-23T00:26:00,168
2019-02-23T00:27:00,0
2019-02-23T00:28:01,168
2019-02-23T00:29:00,0
2019-02-23T00:30:01,168
2019-02-23T00:31:00,0
2019-02-23T00:32:00,168
2019-02-23T00:33:00,0
2019-02-23T00:34:00,168
2019-02-23T00:35:00,0
2019-02-23T00:36:01,168
2019-02-23T00:37:00,0
2019-02-23T00:38:01,168
2019-02-23T00:39:00,0
2019-02-23T00:40:00,168
2019-02-23T00:41:00,0
2019-02-23T00:42:00,168
2019-02-23T00:43:00,0
2019-02-23T00:44:00,168
2019-02-23T00:45:00,0
2019-02-23T00:46:00,168
2019-02-23T00:47:00,0
2019-02-23T00:48:00,168
2019-02-23T00:49:00,0
2019-02-23T00:50:00,168
2019-02-23T00:51:00,0
2019-02-23T00:52:00,168
2019-02-23T00:53:00,0
2019-02-23T00:54:00,168
2019-02-23T00:55:00,0
2019-02-23T00:56:00,168
2019-02-23T00:57:00,0
2019-02-23T00:58:01,168
2019-02-23T00:59:00,0
2019-02-23T01:00:01,168
2019-02-23T01:01:00,0
2019-02-23T01:02:00,168
2019-02-23T01:03:00,0
2019-02-23T01:04:00,168
2019-02-23T01:05:00,0
2019-02-23T01:06:00,168
2019-02-23T01:07:00,0
2019-02-23T01:08:00,168
2019-02-23T01:09:00,0
2019-02-23T01:10:00,168
2019-02-23T01:11:00,0
2019-02-23T01:12:00,168
2019-02-23T01:13:00,0
2019-02-23T01:14:00,168
2019-02-23T01:15:00,0
2019-02-23T01:16:00,168
2019-02-23T01:16:59,0
2019-02-23T01:18:00,168
2019-02-23T01:19:00,0
2019-02-23T01:20:00,168
2019-02-23T01:21:00,0
2019-02-23T01:22:00,168
2019-02-23T01:23:00,0
2019-02-23T01:24:00,168
2019-02-23T01:25:00,0
2019-02-23T01:26:00,168
2019-02-23T01:27:00,0
2019-02-23T01:27:59,168
2019-02-23T01:29:00,0
2019-02-23T01:30:00,168
2019-02-23T01:31:00,0
2019-02-23T01:32:00,168
2019-02-23T01:33:00,0
2019-02-23T01:34:00,168
2019-02-23T01:35:00,0
2019-02-23T01:36:01,168
2019-02-23T01:37:00,0
2019-02-23T01:38:00,168
2019-02-23T01:39:00,0
2019-02-23T01:40:00,168
2019-02-23T01:41:00,0
2019-02-23T01:42:00,168
2019-02-23T01:43:00,0
2019-02-23T01:44:00,168
2019-02-23T01:45:00,0
2019-02-23T01:46:00,168
2019-02-23T01:47:00,0
2019-02-23T01:48:00,168
2019-02-23T01:49:00,0
2019-02-23T01:50:00,168
2019-02-23T01:51:00,0
2019-02-23T01:52:00,168
2019-02-23T01:53:00,0
2019-02-23T01:54:00,168
2019-02-23T01:55:00,0
2019-02-23T01:56:00,168
2019-02-23T01:57:00,0
2019-02-23T01:58:00,168
2019-02-23T01:59:00,0
2019-02-23T01:59:59,168
2019-02-23T02:01:00,0
2019-02-23T02:02:00,168
2019-02-23T02:03:00,0
2019-02-23T02:04:00,168
2019-02-23T02:05:00,0
2019-02-23T02:06:01,168
2019-02-23T02:07:00,0
2019-02-23T02:08:00,168
2019-02-23T02:09:00,0
2019-02-23T02:10:00,168
2019-02-23T02:11:00,0
2019-02-23T02:12:00,168
2019-02-23T02:13:00,0
2019-02-23T02:14:01,168
2019-02-23T02:15:00,0
2019-02-23T02:16:00,168
2019-02-23T02:16:59,0
2019-02-23T02:18:00,168
2019-02-23T02:19:00,0
2019-02-23T02:20:00,168
2019-02-23T02:21:00,0
2019-02-23T02:22:00,168
2019-02-23T02:23:00,0
2019-02-23T02:24:00,168
2019-02-23T02:25:00,0
2019-02-23T02:26:00,168
2019-02-23T02:27:00,0
2019-02-23T02:28:00,168
2019-02-23T02:29:00,0
2019-02-23T02:30:00,168
2019-02-23T02:31:00,0
2019-02-23T02:32:00,168
2019-02-23T02:33:00,0
2019-02-23T02:34:00,168
2019-02-23T02:35:00,0
2019-02-23T02:36:00,168
2019-02-23T02:37:00,0
2019-02-23T02:38:00,168
2019-02-23T02:39:00,0
2019-02-23T02:40:00,168
2019-02-23T02:41:00,0
2019-02-23T02:42:00,168
2019-02-23T02:43:00,0
2019-02-23T02:44:00,168
2019-02-23T02:45:00,0
2019-02-23T02:46:00,168
2019-02-23T02:47:00,0
2019-02-23T02:48:00,168
2019-02-23T02:49:00,0
2019-02-23T02:50:00,168
2019-02-23T02:50:59,0
2019-02-23T02:52:00,168
2019-02-23T02:53:00,0
2019-02-23T02:54:00,168
2019-02-23T02:55:00,0
2019-02-23T02:56:00,168
2019-02-23T02:57:00,0
2019-02-23T02:57:59,168
2019-02-23T02:59:00,0
2019-02-23T03:00:00,168
2019-02-23T03:01:00,0
2019-02-23T03:02:00,168
2019-02-23T03:03:00,0
2019-02-23T03:04:00,168
2019-02-23T03:05:00,0
2019-02-23T03:06:00,168
2019-02-23T03:07:00,0
2019-02-23T03:08:00,168
2019-02-23T03:09:00,0
2019-02-23T03:10:00,168
2019-02-23T03:11:00,0
2019-02-23T03:12:00,168
2019-02-23T03:13:00,0
2019-02-23T03:14:00,168
2019-02-23T03:15:00,0
2019-02-23T03:15:59,168
2019-02-23T03:17:00,0
2019-02-23T03:18:01,168
2019-02-23T03:19:00,0
2019-02-23T03:20:00,168
2019-02-23T03:21:00,0
2019-02-23T03:22:00,168
2019-02-23T03:22:59,0
2019-02-23T03:24:00,168
2019-02-23T03:24:59,0
2019-02-23T03:26:00,168
2019-02-23T03:27:00,0
2019-02-23T03:28:00,168
2019-02-23T03:29:00,0
2019-02-23T03:30:00,168
2019-02-23T03:31:00,0
2019-02-23T03:31:59,168
2019-02-23T03:33:00,0
2019-02-23T03:34:00,168
2019-02-23T03:35:00,0
2019-02-23T03:36:00,168
2019-02-23T03:37:00,0
2019-02-23T03:38:00,78
2019-02-23T03:40:00,168
2019-02-23T03:41:01,78
2019-02-23T03:42:00,168
2019-02-23T03:43:00,78
2019-02-23T03:44:00,168
2019-02-23T03:45:00,78
2019-02-23T03:46:00,168
2019-02-23T03:47:00,78
2019-02-23T03:48:00,168
2019-02-23T03:48:59,78
2019-02-23T03:50:00,168
2019-02-23T03:51:00,78
2019-02-23T03:52:00,168
2019-02-23T03:53:00,78
2019-02-23T03:54:00,168
2019-02-23T03:55:00,78
2019-02-23T03:56:01,168
2019-02-23T03:57:00,78
2019-02-23T03:58:00,168
2019-02-23T03:59:00,78
2019-02-23T04:00:00,168
2019-02-23T04:01:00,78
2019-02-23T04:02:00,168
2019-02-23T04:03:00,78
2019-02-23T04:04:00,168
2019-02-23T04:05:00,78
2019-02-23T04:06:00,168
2019-02-23T04:07:00,78
2019-02-23T04:08:00,168
2019-02-23T04:09:00,78
2019-02-23T04:10:00,168
2019-02-23T04:11:00,78
2019-02-23T04:12:00,168
2019-02-23T04:13:00,78
2019-02-23T04:14:00,168
2019-02-23T04:15:00,78
2019-02-23T04:16:00,168
2019-02-23T04:17:00,78
2019-02-23T04:18:00,168
2019-02-23T04:19:00,78
2019-02-23T04:20:00,168
2019-02-23T04:21:00,78
2019-02-23T04:22:00,168
2019-02-23T04:23:00,78
2019-02-23T04:23:59,168
2019-02-23T04:25:00,78
2019-02-23T04:26:00,168
2019-02-23T04:27:00,78
2019-02-23T04:28:00,168
2019-02-23T04:29:00,78
2019-02-23T04:30:00,168
2019-02-23T04:31:00,78
2019-02-23T04:32:00,168
2019-02-23T04:33:00,78
2019-02-23T04:34:00,168
2019-02-23T04:35:00,78
2019-02-23T04:36:00,168
2019-02-23T04:37:00,78
2019-02-23T04:38:00,168
2019-02-23T04:39:00,78
2019-02-23T04:40:00,168
2019-02-23T04:41:00,78
2019-02-23T04:42:00,168
2019-02-23T04:43:00,78
2019-02-23T04:44:00,168
2019-02-23T04:45:00,78
2019-02-23T04:46:00,168
2019-02-23T04:47:00,78
2019-02-23T04:48:00,168
2019-02-23T04:49:00,78
2019-02-23T04:50:00,168
2019-02-23T04:51:00,78
2019-02-23T04:51:59,168
2019-02-23T04:53:00,78
2019-02-23T04:54:00,168
2019-02-23T04:55:00,78
2019-02-23T04:56:00,168
2019-02-23T04:57:00,78
2019-02-23T04:58:00,168
2019-02-23T04:59:00,78
2019-02-23T05:00:00,168
2019-02-23T05:01:00,78
2019-02-23T05:01:59,168
2019-02-23T05:03:00,78
2019-02-23T05:03:59,168
2019-02-23T05:05:00,78
2019-02-23T05:06:00,168
2019-02-23T05:07:00,78
2019-02-23T05:08:00,168
2019-02-23T05:09:00,78
2019-02-23T05:10:00,168
2019-02-23T05:11:00,78
2019-02-23T05:12:00,168
2019-02-23T05:13:00,78
2019-02-23T05:14:00,168
2019-02-23T05:15:00,78
2019-02-23T05:16:00,168
2019-02-23T05:17:00,78
2019-02-23T05:18:00,168
2019-02-23T05:19:00,78
